taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6,pathBTS6,pathBTS2,pathBTS4,pathBTS5,lon,pathBTS3,pathBTS1,pontoId,lat
1,1,1,1,2,1,123.89,125.29,124.79,135.89,-34.900936,118.223333333333,130.156666666667,1374,-8.070243
0,1,2,1,1,1,121.39,120.39,102.79,123.59,-34.896179,115.49,108.49,1426,-8.070022
0,2,3,2,0,0,125.09,133.09,134.323333333333,108.156666666667,-34.891869,136.19,139.056666666667,2384,-8.065832
1,0,2,0,2,2,140.156666666667,88.6566666666667,116.79,124.723333333333,-34.896942,128.956666666667,120.99,147,-8.076736
2,1,1,1,2,2,135.323333333333,114.923333333333,131.423333333333,139.523333333333,-34.900013,120.023333333333,124.156666666667,406,-8.075453
0,1,2,1,1,1,114.623333333333,120.156666666667,105.623333333333,126.323333333333,-34.896927,119.29,97.0566666666667,1302,-8.070549
1,0,2,0,2,1,135.856666666667,102.856666666667,105.123333333333,125.723333333333,-34.896992,96.3566666666667,111.123333333333,711,-8.073403
1,0,2,0,2,1,126.84,117.79,109.99,119.34,-34.896355,100.49,99.49,755,-8.073171
0,1,2,1,1,0,121.14,117.14,99.34,116.09,-34.89579,119.14,106.79,1781,-8.069096
0,1,4,1,0,1,133.59,131.065,116.065,107.115,-34.889477,133.09,125.14,2002,-8.068535
2,1,1,1,3,2,138.956666666667,116.523333333333,135.29,132.256666666667,-34.899433,123.39,118.89,84,-8.077209
2,1,1,1,2,2,142.19,120.19,137.123333333333,138.29,-34.899845,120.623333333333,128.256666666667,294,-8.076038
0,1,3,1,0,0,117.965,121.665,126.765,123.24,-34.89352,127.44,121.415,2320,-8.066298
0,1,3,1,0,1,128.89,135.59,120.265,103.49,-34.889637,134.09,129.49,1905,-8.068742
1,0,2,0,2,2,139.856666666667,111.723333333333,125.123333333333,131.356666666667,-34.896084,136.023333333333,120.99,281,-8.076109
2,1,1,1,2,2,144.856666666667,116.29,132.19,141.256666666667,-34.899986,125.09,125.823333333333,376,-8.075579
1,1,1,1,2,2,126.123333333333,123.623333333333,121.19,141.723333333333,-34.900646,124.623333333333,122.623333333333,850,-8.072744
1,3,4,3,0,1,144.523333333333,136.59,141.356666666667,141.19,-34.887695,140.19,134.356666666667,2837,-8.062437
1,2,2,2,2,1,114.523333333333,117.09,117.023333333333,134.223333333333,-34.90147,126.523333333333,136.356666666667,2631,-8.064244
0,1,3,1,0,1,127.023333333333,133.123333333333,116.856666666667,95.0566666666667,-34.89072,127.09,130.423333333333,1906,-8.068737
1,0,2,0,2,2,142.74,113.99,111.79,131.79,-34.894253,117.74,116.74,319,-8.075912
0,1,2,1,1,1,122.34,111.34,95.04,121.59,-34.896214,124.89,106.99,1447,-8.069982
0,1,3,1,1,1,123.456666666667,127.823333333333,110.723333333333,94.39,-34.892025,127.023333333333,107.49,1221,-8.0708
0,1,3,1,0,1,125.323333333333,132.223333333333,113.723333333333,81.4233333333333,-34.891117,130.99,123.356666666667,1893,-8.068786
2,1,1,1,2,2,142.456666666667,111.823333333333,128.056666666667,135.656666666667,-34.899971,127.79,125.356666666667,369,-8.075608
0,2,3,2,0,0,117.323333333333,126.29,137.256666666667,108.856666666667,-34.892525,128.856666666667,139.456666666667,2462,-8.06572
0,1,2,1,1,0,102.556666666667,112.89,109.556666666667,124.023333333333,-34.896538,112.823333333333,103.69,1976,-8.068582
0,2,3,2,0,0,110.656666666667,135.49,128.256666666667,113.39,-34.891518,132.356666666667,140.823333333333,2389,-8.065831
1,2,2,2,2,1,107.656666666667,111.056666666667,112.49,118.69,-34.900501,109.556666666667,106.456666666667,2120,-8.067877
0,1,2,1,1,0,107.79,119.94,109.24,116.59,-34.896202,109.24,105.69,1898,-8.068765
0,1,2,1,1,0,117.59,126.69,108.29,109.39,-34.895718,115.24,105.54,1766,-8.069142
3,4,3,4,3,2,133.84,128.19,133.99,137.69,-34.906284,134.54,135.04,2941,-8.059775
1,0,3,0,1,1,136.14,126.34,117.29,121.14,-34.890656,129.34,111.39,768,-8.073116
1,1,1,1,2,2,135.223333333333,121.623333333333,123.356666666667,143.056666666667,-34.900642,126.323333333333,118.856666666667,816,-8.072897
0,0,3,0,1,1,127.223333333333,122.956666666667,104.856666666667,108.09,-34.892296,115.256666666667,107.49,951,-8.072482
0,1,2,1,1,0,93.2233333333333,108.456666666667,96.3233333333333,118.156666666667,-34.896854,111.556666666667,117.09,2290,-8.066569
1,0,2,0,2,2,135.856666666667,86.2566666666667,122.056666666667,125.49,-34.897243,131.823333333333,120.523333333333,134,-8.076853
1,0,2,0,1,1,130.59,101.99,96.39,126.54,-34.896732,129.54,97.84,903,-8.072575
2,1,1,1,2,2,142.89,116.74,139.84,137.24,-34.899525,126.14,119.24,122,-8.076941
3,4,3,4,3,2,129.969464285714,128.388214285714,129.501607142857,140.515892857143,-34.906822,139.562321428571,138.315892857143,2952,-8.059344
1,1,1,1,2,1,126.59,121.29,117.24,131.19,-34.900776,111.99,120.79,1119,-8.071415
2,0,1,0,3,2,143.356666666667,111.356666666667,136.89,130.423333333333,-34.899403,123.69,126.556666666667,69,-8.077295
1,1,2,1,1,1,102.19,118.64,109.99,121.44,-34.897972,121.04,103.19,1534,-8.069736
0,1,3,1,0,1,124.69,138.39,119.923333333333,102.956666666667,-34.891071,120.956666666667,105.556666666667,1645,-8.069456
1,0,2,0,2,1,124.19,115.023333333333,104.59,113.556666666667,-34.896366,107.523333333333,94.4566666666667,749,-8.073195
0,2,4,2,0,1,134.223333333333,130.99,119.023333333333,109.09,-34.88953,135.29,139.39,2453,-8.065779
0,1,2,1,1,0,93.69,101.64,90.49,119.74,-34.89682,109.74,114.14,2233,-8.066894
0,1,2,1,1,1,116.69,121.39,107.94,124.49,-34.896065,114.69,95.49,1439,-8.069996
1,2,2,2,2,1,116.49,118.556666666667,114.523333333333,121.99,-34.901073,128.923333333333,128.423333333333,2280,-8.06663
1,1,1,1,2,2,127.123333333333,116.99,123.856666666667,138.39,-34.900665,123.956666666667,123.456666666667,865,-8.07269
0,1,3,1,0,1,120.69,136.94,120.09,106.24,-34.890423,126.39,120.14,1503,-8.069826
1,2,4,2,0,1,135.556666666667,135.123333333333,126.956666666667,120.19,-34.887669,131.823333333333,124.29,2461,-8.065721
0,0,3,0,1,1,126.523333333333,127.656666666667,105.556666666667,115.123333333333,-34.892223,122.223333333333,107.023333333333,930,-8.072524
0,1,3,1,1,1,132.823333333333,127.956666666667,110.256666666667,110.123333333333,-34.890686,130.456666666667,102.423333333333,834,-8.07284
1,0,2,0,2,2,140.323333333333,111.19,104.79,124.19,-34.89444,130.39,113.79,299,-8.076002
1,0,2,0,2,2,140.49,114.656666666667,109.723333333333,122.956666666667,-34.89423,122.256666666667,113.923333333333,314,-8.075932
0,1,4,1,0,1,131.49,NA,125.356666666667,105.09,-34.888119,132.19,120.356666666667,1750,-8.069192
0,0,3,0,1,1,129.74,114.64,91.59,110.19,-34.892197,113.74,107.965,978,-8.072408
0,1,2,1,1,1,99.49,124.456666666667,122.856666666667,109.423333333333,-34.894741,122.456666666667,106.623333333333,1561,-8.069659
1,2,4,2,0,1,127.49,126.59,127.356666666667,124.123333333333,-34.886539,133.623333333333,124.056666666667,2515,-8.065366
2,3,3,3,3,2,130.84,130.09,130.84,128.04,-34.905266,127.09,135.64,2927,-8.060666
0,1,2,1,1,0,112.323333333333,119.89,103.823333333333,118.256666666667,-34.895988,111.356666666667,101.956666666667,1827,-8.068959
0,1,3,1,0,0,110.256666666667,126.19,118.256666666667,114.723333333333,-34.892616,127.29,127.856666666667,2119,-8.067883
0,1,2,1,1,1,119.556666666667,117.856666666667,104.59,118.323333333333,-34.895878,123.29,97.5233333333333,1548,-8.069694
0,2,4,2,0,1,138.623333333333,129.99,132.756666666667,122.623333333333,-34.889526,127.69,131.99,2583,-8.064793
0,2,3,2,0,0,113.756666666667,118.49,123.656666666667,116.056666666667,-34.893593,123.056666666667,127.356666666667,2369,-8.065885
1,0,2,0,2,2,133.74,114.39,114.64,128.09,-34.89629,128.64,112.99,397,-8.075475
0,1,3,1,0,0,110.656666666667,135.423333333333,124.356666666667,127.09,-34.893753,128.856666666667,123.223333333333,2249,-8.066818
1,2,4,2,0,1,141.923333333333,135.023333333333,127.29,116.856666666667,-34.887569,132.556666666667,117.556666666667,2468,-8.065688
1,2,3,2,1,0,119.923333333333,108.123333333333,125.39,126.656666666667,-34.89642,130.156666666667,133.056666666667,2727,-8.06363
1,1,2,1,1,1,117.723333333333,124.356666666667,104.623333333333,128.99,-34.896996,119.656666666667,97.39,1142,-8.071269
0,1,2,1,1,1,105.423333333333,106.923333333333,90.5566666666667,114.056666666667,-34.8965,106.523333333333,110.723333333333,1702,-8.069293
1,0,2,0,2,1,133.99,117.023333333333,102.823333333333,115.79,-34.896347,110.623333333333,88.39,754,-8.073175
0,1,2,1,1,1,98.0233333333333,115.19,111.756666666667,120.856666666667,-34.897331,117.49,98.99,1377,-8.070217
0,1,3,1,0,1,132.54,136.29,120.465,114.865,-34.889725,129.865,113.915,1389,-8.070148
2,1,1,1,2,2,141.49,106.123333333333,132.623333333333,140.723333333333,-34.89999,121.323333333333,121.223333333333,373,-8.075587
0,1,3,1,1,0,95.1233333333333,112.09,122.49,128.023333333333,-34.896652,117.39,118.223333333333,2273,-8.066679
1,1,2,1,1,1,118.59,117.69,107.123333333333,126.79,-34.896923,116.256666666667,92.4233333333333,1173,-8.07108
0,0,3,0,1,1,130.39,123.79,105.556666666667,97.99,-34.89217,129.956666666667,110.723333333333,1085,-8.071756
0,2,3,2,0,0,117.69,129.123333333333,116.256666666667,118.99,-34.893158,129.623333333333,129.99,2568,-8.064937
1,1,2,1,1,1,106.156666666667,123.056666666667,113.856666666667,124.99,-34.897484,118.79,107.956666666667,1450,-8.069963
0,1,3,1,0,1,130.756666666667,132.39,120.29,80.79,-34.891163,130.956666666667,123.556666666667,1839,-8.068915
2,3,3,3,2,1,127.756666666667,125.156666666667,129.423333333333,129.623333333333,-34.901558,134.756666666667,134.79,2846,-8.062387
0,1,2,1,1,0,118.49,120.99,103.69,117.823333333333,-34.895782,115.523333333333,104.49,1770,-8.069139
2,1,1,1,2,2,138.156666666667,113.59,128.856666666667,136.323333333333,-34.899921,122.023333333333,122.156666666667,339,-8.075802
1,1,2,1,2,1,103.99,113.856666666667,112.023333333333,112.956666666667,-34.899082,119.456666666667,103.19,1696,-8.06931
2,3,3,3,2,1,128.59,109.69,136.323333333333,124.59,-34.902393,133.69,127.123333333333,2888,-8.061568
0,1,3,1,0,0,113.64,131.19,117.49,127.94,-34.893887,133.34,118.99,2191,-8.06711
1,2,5,2,0,1,146.656666666667,135.056666666667,129.123333333333,139.19,-34.885983,136.156666666667,122.156666666667,2689,-8.063864
0,1,3,1,0,1,127.59,138.24,119.29,105.84,-34.890182,114.69,102.79,1454,-8.069956
0,1,2,1,1,0,109.523333333333,122.523333333333,105.123333333333,119.89,-34.89629,118.99,109.59,1924,-8.068697
0,2,4,2,0,1,140.723333333333,132.856666666667,114.79,103.99,-34.889439,131.356666666667,133.39,2322,-8.066282
0,1,2,1,1,0,108.456666666667,125.39,121.89,126.856666666667,-34.897064,108.923333333333,113.756666666667,2026,-8.068459
1,0,2,0,2,2,132.08,104.38,123.62,129.46,-34.895985,129.97,120.61,219,-8.076391
2,0,1,0,2,2,133.89,83.9233333333333,122.49,127.09,-34.898354,128.19,116.956666666667,85,-8.077207
0,1,3,1,1,0,104.24,128.99,116.84,126.84,-34.895683,113.84,128.89,2246,-8.066821
0,1,3,1,1,1,135.023333333333,116.356666666667,94.79,103.89,-34.891769,128.79,99.2233333333333,1201,-8.070877
1,0,2,0,1,1,134.715,95.365,89.915,131.69,-34.896721,121.19,94.465,892,-8.072603
3,3,3,3,3,2,130.39,134.19,130.24,138.64,-34.906029,133.39,137.54,2938,-8.059994
2,1,1,1,3,2,135.49,110.69,133.556666666667,133.723333333333,-34.899464,122.79,120.39,101,-8.077086
1,0,2,0,1,1,127.323333333333,118.456666666667,111.056666666667,137.056666666667,-34.897247,116.723333333333,112.79,1076,-8.071825
1,0,2,0,1,1,124.29,101.423333333333,93.9233333333333,116.723333333333,-34.896389,122.29,108.89,786,-8.073004
0,0,3,0,1,1,128.49,111.956666666667,92.5233333333333,108.423333333333,-34.89204,119.756666666667,106.156666666667,1056,-8.071979
0,2,3,2,1,0,120.256666666667,113.823333333333,131.456666666667,122.49,-34.894333,126.823333333333,134.423333333333,2609,-8.064489
1,2,4,2,0,1,131.09,128.04,127.34,112.715,-34.886486,133.965,122.49,2517,-8.065347
1,1,2,1,2,1,119.623333333333,124.69,123.69,135.423333333333,-34.900566,120.056666666667,122.356666666667,1707,-8.069283
0,1,4,1,0,1,133.24,131.39,113.24,105.89,-34.889545,135.64,119.69,1953,-8.068624
0,1,3,1,0,1,129.023333333333,131.156666666667,119.256666666667,98.99,-34.890621,130.723333333333,127.256666666667,2099,-8.068026
0,1,2,1,1,1,120.09,115.29,99.69,125.74,-34.896725,121.44,96.04,1286,-8.070599
1,2,4,2,0,1,140.556666666667,124.623333333333,128.056666666667,129.356666666667,-34.888931,135.123333333333,118.79,2738,-8.063593
0,0,2,0,1,1,132.523333333333,121.923333333333,109.256666666667,117.423333333333,-34.894653,114.456666666667,86.2566666666667,887,-8.07261
2,0,1,0,3,2,133.423333333333,86.0233333333333,123.056666666667,132.323333333333,-34.899231,120.456666666667,124.323333333333,25,-8.077494
0,1,2,1,1,1,99.79,111.04,107.24,116.29,-34.8974,114.34,99.84,1415,-8.070065
0,1,4,1,0,1,131.09,135.615,122.24,101.89,-34.889408,133.79,126.165,1991,-8.068567
1,2,2,2,2,1,127.09,127.94,120.59,131.14,-34.901371,125.49,131.69,2531,-8.065216
0,0,3,0,1,1,126.34,116.29,96.54,109.34,-34.892269,122.99,116.79,987,-8.072389
0,2,4,2,0,0,135.156666666667,132.923333333333,124.59,116.49,-34.89003,130.656666666667,140.623333333333,2407,-8.065813
0,1,2,1,1,0,114.84,127.44,110.49,109.04,-34.895134,110.69,103.94,1634,-8.069486
1,0,2,0,1,1,128.29,116.723333333333,105.89,121.723333333333,-34.896366,118.09,101.156666666667,899,-8.072584
0,2,3,2,0,0,119.423333333333,125.19,126.49,127.623333333333,-34.893478,129.656666666667,131.39,2610,-8.064479
0,1,2,1,1,1,120.056666666667,98.89,88.0566666666667,117.29,-34.896408,112.856666666667,108.456666666667,1569,-8.069644
2,1,1,1,3,2,138.023333333333,108.89,134.023333333333,134.256666666667,-34.899487,115.556666666667,121.49,102,-8.077082
1,0,2,0,2,1,129.29,111.356666666667,110.39,116.756666666667,-34.896477,106.256666666667,95.19,727,-8.073239
1,2,4,2,0,1,133.956666666667,133.29,127.256666666667,118.823333333333,-34.887379,131.923333333333,114.123333333333,2478,-8.065625
1,2,3,2,1,0,123.323333333333,109.29,131.856666666667,131.29,-34.895966,129.49,132.39,2733,-8.0636
0,1,3,1,0,1,125.423333333333,120.856666666667,103.99,88.5566666666667,-34.890705,117.923333333333,118.59,1655,-8.069423
1,1,1,1,2,2,137.823333333333,111.623333333333,120.323333333333,143.256666666667,-34.900318,119.39,115.823333333333,544,-8.074489
0,2,4,2,0,0,118.823333333333,137.156666666667,126.59,121.323333333333,-34.890671,135.39,133.99,2410,-8.06581
1,0,2,0,2,2,137.756666666667,111.69,111.19,129.556666666667,-34.895092,126.123333333333,120.856666666667,275,-8.076147
0,2,4,2,0,0,132.023333333333,136.99,123.19,96.29,-34.889786,136.99,138.756666666667,2448,-8.06579
0,1,3,1,0,1,125.59,133.49,118.556666666667,79.5233333333333,-34.891151,132.89,129.956666666667,1878,-8.068831
0,2,3,2,1,0,108.356666666667,110.856666666667,112.49,121.19,-34.896664,126.523333333333,124.223333333333,2361,-8.065978
1,2,5,2,0,1,134.656666666667,136.423333333333,114.756666666667,131.69,-34.885094,130.223333333333,105.29,2591,-8.064696
1,0,2,0,2,2,134.19,122.49,108.523333333333,126.49,-34.89362,127.156666666667,116.09,348,-8.07575
1,2,2,2,2,1,123.89,119.19,121.49,128.356666666667,-34.90147,124.79,128.423333333333,2620,-8.064366
2,1,1,1,2,2,138.223333333333,113.223333333333,132.923333333333,139.456666666667,-34.90012,128.223333333333,122.056666666667,454,-8.075194
2,3,3,3,3,2,131.39,125.94,132.04,138.44,-34.905182,127.29,136.44,2917,-8.060746
1,0,2,0,1,1,126.123333333333,121.523333333333,108.756666666667,122.556666666667,-34.895676,106.556666666667,105.29,798,-8.072939
1,0,2,0,2,1,123.29,108.04,102.89,131.54,-34.896534,119.29,101.14,742,-8.073212
0,2,4,2,0,0,121.556666666667,137.023333333333,129.623333333333,124.256666666667,-34.890602,136.49,140.223333333333,2437,-8.065793
0,1,3,1,1,1,131.69,117.423333333333,97.19,104.623333333333,-34.891846,126.623333333333,105.423333333333,1153,-8.071205
1,0,2,0,2,2,356.720690809703,111.856666666667,113.756666666667,123.123333333333,-34.89629,135.79,113.523333333333,407,-8.075452
1,0,2,0,2,2,134.99,94.7566666666667,112.656666666667,132.49,-34.895493,134.823333333333,116.723333333333,228,-8.076365
0,1,3,1,1,1,135.023333333333,115.423333333333,93.9566666666667,102.556666666667,-34.891785,129.49,101.79,1192,-8.070946
0,1,3,1,1,1,130.315,131.14,117.84,86.715,-34.89196,128.39,100.115,1197,-8.070904
0,1,2,1,1,1,104.023333333333,116.356666666667,110.556666666667,122.356666666667,-34.897385,119.556666666667,100.99,1405,-8.070102
1,2,3,2,1,0,115.64,113.29,124.94,128.49,-34.89613,125.74,126.84,2734,-8.063598
1,0,2,0,1,1,137.056666666667,95.7233333333333,97.49,111.923333333333,-34.89677,116.256666666667,102.356666666667,943,-8.072493
2,1,1,1,2,2,143.19,110.023333333333,135.823333333333,142.056666666667,-34.899796,126.156666666667,125.856666666667,263,-8.076203
2,0,1,0,2,2,136.09,85.04,125.89,131.115,-34.898479,123.615,114.54,66,-8.077325
1,0,3,0,1,1,134.223333333333,128.956666666667,112.99,110.056666666667,-34.89064,129.956666666667,105.756666666667,780,-8.073048
0,1,3,1,0,1,128.623333333333,131.59,116.79,103.39,-34.889622,134.556666666667,123.856666666667,1915,-8.068712
0,1,3,1,0,1,140.39,134.256666666667,121.256666666667,84.2566666666667,-34.891319,129.423333333333,120.156666666667,1792,-8.069067
1,2,4,2,0,1,132.24,128.89,133.94,131.24,-34.888584,136.64,124.39,2797,-8.062985
0,2,3,2,0,0,121.223333333333,121.49,130.523333333333,122.856666666667,-34.893368,134.056666666667,130.69,2595,-8.064652
1,2,3,2,1,0,110.34,101.49,100.94,125.74,-34.897064,117.84,123.89,2576,-8.064883
1,0,2,0,1,1,123.49,113.356666666667,105.456666666667,125.723333333333,-34.897209,117.256666666667,103.69,1054,-8.071981
0,1,2,1,1,0,112.623333333333,121.09,109.29,108.723333333333,-34.895348,111.39,108.356666666667,1675,-8.069368
1,1,1,1,2,1,127.09,109.19,106.44,135.79,-34.900715,115.74,116.39,1046,-8.07203
0,2,3,2,0,0,120.79,122.74,130.99,124.84,-34.893906,125.94,137.59,2697,-8.063825
1,2,3,2,1,0,106.19,98.74,96.04,122.39,-34.897049,128.99,124.39,2596,-8.06464
1,2,5,2,0,1,135.89,132.456666666667,123.456666666667,118.09,-34.885441,139.456666666667,119.756666666667,2554,-8.065003
2,3,3,3,2,1,133.49,117.19,130.84,130.29,-34.903439,128.44,135.49,2898,-8.061373
1,2,4,2,0,1,133.723333333333,134.19,122.49,124.09,-34.886986,131.323333333333,122.023333333333,2491,-8.065534
2,0,1,0,3,2,139.74,108.34,133.14,130.69,-34.899326,120.94,120.39,17,-8.077514
1,3,4,3,0,1,150.123333333333,133.056666666667,141.89,142.623333333333,-34.887772,142.656666666667,136.89,2848,-8.062385
0,0,3,0,1,1,131.54,129.19,102.59,93.74,-34.892246,119.79,109.84,1051,-8.072006
0,1,3,1,0,0,115.39,132.023333333333,118.49,117.79,-34.89185,125.223333333333,104.956666666667,2061,-8.068251
1,1,1,1,2,2,133.256666666667,115.223333333333,121.756666666667,137.123333333333,-34.900318,115.79,112.89,567,-8.074352
1,0,2,0,2,1,118.19,108.556666666667,100.923333333333,117.156666666667,-34.89653,116.056666666667,99.39,740,-8.073213
0,2,3,2,1,0,93.04,97.94,113.34,121.19,-34.896832,123.74,125.99,2323,-8.06627
0,1,4,1,0,1,130.156666666667,130.356666666667,127.356666666667,105.723333333333,-34.889065,132.823333333333,124.19,1907,-8.06873
1,1,2,1,2,1,108.79,108.256666666667,122.59,121.056666666667,-34.90004,118.423333333333,104.323333333333,1831,-8.068939
1,1,2,1,2,1,111.79,118.523333333333,124.856666666667,129.456666666667,-34.900517,121.39,126.756666666667,1765,-8.069142
1,0,2,0,2,2,139.64,104.19,120.365,129.29,-34.895969,127.115,118.49,205,-8.076423
0,1,3,1,1,1,139.39,126.19,108.29,99.5233333333333,-34.890694,127.556666666667,104.756666666667,1052,-8.071998
1,1,1,1,2,2,136.79,106.79,126.456666666667,141.556666666667,-34.900314,116.79,125.29,530,-8.074542
1,0,3,0,2,2,124.256666666667,128.79,106.756666666667,118.056666666667,-34.892941,123.69,114.956666666667,410,-8.07545
0,0,3,0,1,1,131.223333333333,116.323333333333,95.79,95.5566666666667,-34.892342,123.123333333333,112.89,992,-8.072357
1,1,1,1,2,2,140.223333333333,106.323333333333,114.99,135.623333333333,-34.899632,100.99,124.423333333333,620,-8.074096
1,1,2,1,2,1,112.09,118.423333333333,122.523333333333,123.623333333333,-34.900398,122.09,108.09,1868,-8.068844
1,1,1,1,2,2,131.09,118.24,123.04,141.69,-34.900661,118.29,119.19,873,-8.072648
1,1,1,1,2,2,128.39,113.19,120.64,138.64,-34.900631,121.89,114.99,789,-8.07299
0,1,3,1,0,1,106.84,127.24,112.39,112.89,-34.891232,121.24,113.84,2001,-8.068544
0,1,4,1,0,1,137.856666666667,133.456666666667,122.256666666667,108.256666666667,-34.888077,133.49,127.79,1729,-8.069237
2,0,2,0,2,2,131.723333333333,88.59,125.156666666667,130.056666666667,-34.898041,125.056666666667,118.656666666667,99,-8.077097
0,2,3,2,0,0,114.456666666667,115.256666666667,125.523333333333,119.023333333333,-34.893993,126.856666666667,132.29,2539,-8.06514
1,0,2,0,2,2,141.29,85.5566666666667,118.523333333333,136.656666666667,-34.897266,133.756666666667,119.956666666667,126,-8.076916
1,1,1,1,2,2,135.723333333333,114.59,124.256666666667,140.69,-34.900272,115.323333333333,119.056666666667,524,-8.074588
1,2,5,2,0,1,146.09,135.29,139.04,141.24,-34.88615,138.34,127.39,2718,-8.06369
1,2,3,2,1,0,120.99,107.156666666667,137.223333333333,120.623333333333,-34.894943,129.456666666667,137.023333333333,2754,-8.063526
0,1,3,1,0,1,125.623333333333,141.29,120.423333333333,108.256666666667,-34.889965,129.59,103.19,1421,-8.070047
1,1,1,1,2,2,129.956666666667,113.69,123.156666666667,139.323333333333,-34.900654,123.956666666667,120.39,843,-8.072795
1,2,5,2,0,1,139.79,141.723333333333,125.49,136.456666666667,-34.885437,132.99,114.056666666667,2625,-8.064294
1,1,1,1,2,2,134.49,121.823333333333,127.356666666667,141.256666666667,-34.900635,127.623333333333,118.79,832,-8.072844
0,1,3,1,0,0,110.156666666667,125.19,129.123333333333,115.79,-34.892559,132.023333333333,134.49,2216,-8.066979
0,1,4,1,0,1,130.19,136.556666666667,124.056666666667,108.423333333333,-34.888248,133.39,127.69,1774,-8.069136
0,2,4,2,0,0,128.765,132.04,130.94,109.44,-34.890259,136.89,135.615,2430,-8.065796
2,3,3,3,2,1,132.723333333333,115.256666666667,128.323333333333,127.523333333333,-34.902008,134.423333333333,134.423333333333,2882,-8.06172
1,2,3,2,1,0,120.29,100.256666666667,134.756666666667,122.523333333333,-34.894985,127.69,135.223333333333,2751,-8.063531
2,0,2,0,2,2,138.69,83.69,120.74,132.315,-34.897911,126.69,116.115,96,-8.077127
0,1,3,1,0,1,132.023333333333,131.99,111.423333333333,101.323333333333,-34.889595,139.39,121.823333333333,1815,-8.068997
0,0,3,0,1,1,123.323333333333,125.456666666667,106.59,96.09,-34.892281,123.69,113.723333333333,1019,-8.072206
1,1,1,1,2,2,135.3525,112.7775,126.8025,139.1525,-34.900276,112.215,119.315,533,-8.074533
0,2,3,2,1,0,104.923333333333,114.39,116.256666666667,121.456666666667,-34.896519,128.19,119.623333333333,2354,-8.066019
1,2,3,2,1,0,117.772352941176,103.519411764706,104.172352941176,125.425294117647,-34.897289,124.619411764706,131.228235294118,2812,-8.062816
0,1,2,1,1,1,99.1566666666667,112.656666666667,108.323333333333,123.356666666667,-34.897373,119.19,106.756666666667,1591,-8.069597
0,1,3,1,0,1,105.156666666667,127.156666666667,119.156666666667,105.49,-34.891079,120.656666666667,121.723333333333,1950,-8.068634
0,2,3,2,0,0,115.59,112.94,126.79,115.84,-34.894112,126.89,136.69,2574,-8.064889
2,3,3,3,2,1,129.856666666667,114.956666666667,134.49,129.79,-34.902924,130.156666666667,133.623333333333,2894,-8.061462
0,1,3,1,1,1,103.19,122.523333333333,108.423333333333,111.09,-34.893433,122.956666666667,101.223333333333,1346,-8.070396
1,2,5,2,0,1,146.123333333333,136.79,126.923333333333,137.69,-34.885902,135.956666666667,119.856666666667,2673,-8.063934
0,2,4,2,0,0,126.423333333333,131.823333333333,131.69,109.023333333333,-34.890377,134.423333333333,135.456666666667,2450,-8.065789
1,0,3,0,1,2,136.49,125.056666666667,98.2566666666667,131.29,-34.891609,132.723333333333,112.656666666667,471,-8.075047
1,0,3,0,1,2,141.315,133.765,115.49,129.84,-34.890259,124.215,107.24,591,-8.074231
1,1,2,1,1,1,103.456666666667,114.523333333333,112.89,126.49,-34.898006,121.69,106.956666666667,1530,-8.069752
0,2,3,2,0,0,121.49,124.623333333333,124.823333333333,125.59,-34.893314,128.623333333333,133.223333333333,2589,-8.064724
0,1,2,1,1,0,97.04,104.44,91.44,118.04,-34.896801,105.14,115.39,2201,-8.067056
2,1,1,1,2,2,139.49,112.09,125.39,136.64,-34.900009,123.59,122.64,384,-8.075522
0,1,3,1,1,0,94.1566666666667,380.569916356617,125.09,123.99,-34.894684,126.056666666667,123.29,2232,-8.066896
1,1,2,1,2,1,108.74,110.94,109.14,114.64,-34.898869,118.94,109.34,1665,-8.069393
1,2,4,2,0,1,136.123333333333,134.29,120.723333333333,116.256666666667,-34.887043,133.89,116.19,2490,-8.065553
1,1,2,1,2,1,109.04,114.34,126.09,130.09,-34.900505,121.79,123.29,1790,-8.069077
0,1,3,1,0,1,133.69,130.456666666667,115.59,105.123333333333,-34.889648,132.723333333333,125.456666666667,1885,-8.068813
0,1,3,1,1,1,134.123333333333,121.456666666667,110.623333333333,114.89,-34.89085,121.956666666667,105.456666666667,885,-8.072618
0,1,2,1,1,0,109.14,125.89,117.14,121.34,-34.895111,116.54,107.94,1644,-8.069458
0,1,3,1,0,0,98.6566666666667,124.39,122.723333333333,114.956666666667,-34.894211,128.123333333333,117.056666666667,2194,-8.067094
0,1,3,1,0,0,105.99,126.556666666667,116.89,120.523333333333,-34.892452,128.756666666667,133.623333333333,2173,-8.067195
1,1,1,1,2,2,138.723333333333,122.623333333333,126.99,146.156666666667,-34.900536,120.29,126.89,698,-8.073535
1,0,1,0,2,2,130.29,95.1233333333333,104.99,126.49,-34.898369,97.0233333333333,119.39,667,-8.07377
1,2,2,2,2,1,123.89,126.39,113.59,131.656666666667,-34.901268,124.856666666667,125.523333333333,2456,-8.06577
0,1,3,1,1,1,131.34,127.79,113.64,90.59,-34.891991,126.24,96.89,1206,-8.070855
1,0,2,0,2,2,141.84,100.54,115.04,124.84,-34.895718,132.09,114.09,235,-8.076337
1,1,1,1,2,2,136.423333333333,115.19,127.556666666667,137.256666666667,-34.900326,111.39,120.023333333333,573,-8.074309
